model,idx,key,gt_type,pred_type,p_rev,axis_signed_deg,axis_unsigned_deg,origin_line_err_m,origin_qstar_err_m,point3d_err_m,point2d_err_frac,mask_iou,z_p_m,radius_m,matched,confidence
opdformer_p_rgb,34,420693/42445168/7984.450/a36b3f7b-da1a-43de-bf7f-66853430701a,0,0,nan,26.779929,26.779929,nan,nan,nan,nan,0.384961,nan,nan,1,0.406051
opdformer_p_rgb,35,420693/42445168/7984.550/88f94051-70d3-4070-914c-a7e4e85d9494,0,0,nan,19.349866,19.349866,nan,nan,nan,nan,0.161232,nan,nan,1,0.001291
opdformer_p_rgb,36,420693/42445168/7984.550/a36b3f7b-da1a-43de-bf7f-66853430701a,0,0,nan,82.169740,82.169740,nan,nan,nan,nan,0.198448,nan,nan,1,0.637351
opdformer_p_rgb,37,420693/42445168/7984.650/88f94051-70d3-4070-914c-a7e4e85d9494,0,0,nan,34.317575,34.317575,nan,nan,nan,nan,0.192675,nan,nan,1,0.000540
opdformer_p_rgb,38,420693/42445168/7984.650/a36b3f7b-da1a-43de-bf7f-66853430701a,0,0,nan,24.488949,24.488949,nan,nan,nan,nan,0.399795,nan,nan,1,0.248184
opdformer_p_rgb,39,420693/42445168/7984.749/88f94051-70d3-4070-914c-a7e4e85d9494,0,0,nan,31.598583,31.598583,nan,nan,nan,nan,0.015326,nan,nan,1,0.000240
opdformer_p_rgb,40,420693/42445168/7984.749/a36b3f7b-da1a-43de-bf7f-66853430701a,0,0,nan,45.499085,45.499085,nan,nan,nan,nan,0.494696,nan,nan,1,0.627356
opdformer_p_rgb,41,420693/42445168/7984.849/88f94051-70d3-4070-914c-a7e4e85d9494,0,0,nan,34.562739,34.562739,nan,nan,nan,nan,0.159228,nan,nan,1,0.000544
opdformer_p_rgb,42,420693/42445168/7984.849/a36b3f7b-da1a-43de-bf7f-66853430701a,0,0,nan,18.778603,18.778603,nan,nan,nan,nan,0.462039,nan,nan,1,0.179416
opdformer_p_rgb,43,420693/42445168/7984.949/88f94051-70d3-4070-914c-a7e4e85d9494,0,0,nan,20.096391,20.096391,nan,nan,nan,nan,0.109878,nan,nan,1,0.000275
opdformer_p_rgb,44,420693/42445168/7985.049/88f94051-70d3-4070-914c-a7e4e85d9494,0,0,nan,29.412717,29.412717,nan,nan,nan,nan,0.258216,nan,nan,1,0.001040
opdformer_p_rgb,45,420693/42445168/8018.353/6bed72dd-560e-4a8b-9514-f3947aebde36,1,0,nan,44.168105,44.168105,2.381295,2.857876,nan,nan,0.048951,nan,nan,1,0.000227
opdformer_p_rgb,46,420693/42445168/8018.453/6bed72dd-560e-4a8b-9514-f3947aebde36,1,1,nan,72.314561,72.314561,1.418619,2.289089,nan,nan,0.078212,nan,nan,1,0.002512
opdformer_p_rgb,47,420693/42445168/8018.553/6bed72dd-560e-4a8b-9514-f3947aebde36,1,0,nan,98.284033,81.715967,2.942591,3.219050,nan,nan,0.303630,nan,nan,1,0.000469
opdformer_p_rgb,48,420693/42445168/8018.653/6bed72dd-560e-4a8b-9514-f3947aebde36,1,1,nan,84.007400,84.007400,1.070628,1.836662,nan,nan,0.091222,nan,nan,1,0.000963
opdformer_p_rgb,49,420693/42445168/8018.753/6bed72dd-560e-4a8b-9514-f3947aebde36,1,1,nan,89.144198,89.144198,1.319025,1.917832,nan,nan,0.184659,nan,nan,1,0.001464
opdformer_p_rgb,50,420693/42445168/8018.853/6bed72dd-560e-4a8b-9514-f3947aebde36,1,0,nan,85.505232,85.505232,1.862153,2.376130,nan,nan,0.163755,nan,nan,1,0.000698
opdformer_p_rgb,51,420693/42445168/8018.953/6bed72dd-560e-4a8b-9514-f3947aebde36,1,1,nan,103.000588,76.999412,1.112109,1.312710,nan,nan,0.381551,nan,nan,1,0.001114
opdformer_p_rgb,52,420693/42445168/8025.650/6bed72dd-560e-4a8b-9514-f3947aebde36,1,-1,nan,90.000000,90.000000,nan,nan,nan,nan,0.000000,nan,nan,0,nan
opdformer_p_rgb,53,420693/42445168/8025.750/60b855c3-a87a-4add-9616-1e56c6b07836,1,-1,nan,90.000000,90.000000,nan,nan,nan,nan,0.000000,nan,nan,0,nan
opdformer_p_rgb,54,420693/42445168/8025.750/6bed72dd-560e-4a8b-9514-f3947aebde36,1,-1,nan,90.000000,90.000000,nan,nan,nan,nan,0.000000,nan,nan,0,nan
opdformer_p_rgb,55,420693/42445168/8025.850/60b855c3-a87a-4add-9616-1e56c6b07836,1,1,nan,62.655538,62.655538,0.237302,0.518088,nan,nan,0.271540,nan,nan,1,0.206358
opdformer_p_rgb,56,420693/42445168/8025.850/6bed72dd-560e-4a8b-9514-f3947aebde36,1,-1,nan,90.000000,90.000000,nan,nan,nan,nan,0.000000,nan,nan,0,nan
opdformer_p_rgb,57,420693/42445168/8025.950/60b855c3-a87a-4add-9616-1e56c6b07836,1,1,nan,65.298582,65.298582,0.467156,0.619556,nan,nan,0.039813,nan,nan,1,0.003169
opdformer_p_rgb,58,420693/42445168/8025.950/6bed72dd-560e-4a8b-9514-f3947aebde36,1,1,nan,56.071795,56.071795,0.503922,0.668802,nan,nan,0.094340,nan,nan,1,0.000597
opdformer_p_rgb,59,420693/42445168/8026.050/60b855c3-a87a-4add-9616-1e56c6b07836,1,1,nan,47.687571,47.687571,0.571803,0.693444,nan,nan,0.123173,nan,nan,1,0.000670
opdformer_p_rgb,60,420693/42445168/8026.050/6bed72dd-560e-4a8b-9514-f3947aebde36,1,1,nan,62.481930,62.481930,0.507950,0.694591,nan,nan,0.037688,nan,nan,1,0.000654
opdformer_p_rgb,61,420693/42445168/8026.150/60b855c3-a87a-4add-9616-1e56c6b07836,1,1,nan,30.917524,30.917524,0.731805,0.815729,nan,nan,0.111607,nan,nan,1,0.002409
opdformer_p_rgb,62,420693/42445168/8026.150/6bed72dd-560e-4a8b-9514-f3947aebde36,1,1,nan,58.756767,58.756767,0.603849,0.693254,nan,nan,0.045024,nan,nan,1,0.000276
opdformer_p_rgb,63,420693/42445168/8026.150/bfae3b6c-30bc-4f5a-933a-3ad7b03a2740,0,-1,nan,90.000000,90.000000,nan,nan,nan,nan,0.000000,nan,nan,0,nan
opdformer_p_rgb,64,420693/42445168/8026.250/60b855c3-a87a-4add-9616-1e56c6b07836,1,1,nan,29.080929,29.080929,0.386515,0.835321,nan,nan,0.335006,nan,nan,1,0.001585
opdformer_p_rgb,65,420693/42445168/8026.250/6bed72dd-560e-4a8b-9514-f3947aebde36,1,1,nan,53.879368,53.879368,0.801245,0.995589,nan,nan,0.391371,nan,nan,1,0.001446
opdformer_p_rgb,66,420693/42445168/8026.250/bfae3b6c-30bc-4f5a-933a-3ad7b03a2740,0,1,nan,28.870746,28.870746,nan,nan,nan,nan,0.008977,nan,nan,1,0.000740
opdformer_p_rgb,67,420693/42445168/8026.350/5c4018df-0a9d-4fed-8eb9-9893ee9b801a,1,1,nan,145.657507,34.342493,0.239872,0.721814,nan,nan,0.196319,nan,nan,1,0.078865
opdformer_p_rgb,68,420693/42445168/8026.350/60b855c3-a87a-4add-9616-1e56c6b07836,1,1,nan,41.450056,41.450056,0.341417,0.792203,nan,nan,0.228898,nan,nan,1,0.008523
opdformer_p_rgb,69,420693/42445168/8026.350/6bed72dd-560e-4a8b-9514-f3947aebde36,1,1,nan,35.843456,35.843456,0.537690,1.009825,nan,nan,0.085409,nan,nan,1,0.001326
opdformer_p_rgb,70,420693/42445168/8026.350/bfae3b6c-30bc-4f5a-933a-3ad7b03a2740,0,0,nan,31.442093,31.442093,nan,nan,nan,nan,0.100324,nan,nan,1,0.001717
opdformer_p_rgb,71,420693/42445168/8026.450/5c4018df-0a9d-4fed-8eb9-9893ee9b801a,1,1,nan,89.373114,89.373114,1.032751,1.213488,nan,nan,0.077815,nan,nan,1,0.005970
opdformer_p_rgb,72,420693/42445168/8026.450/bfae3b6c-30bc-4f5a-933a-3ad7b03a2740,0,0,nan,30.773909,30.773909,nan,nan,nan,nan,0.150442,nan,nan,1,0.000490
opdformer_p_rgb,73,420693/42445168/8026.550/5c4018df-0a9d-4fed-8eb9-9893ee9b801a,1,1,nan,124.142827,55.857173,0.142077,0.489180,nan,nan,0.187251,nan,nan,1,0.046669
opdformer_p_rgb,74,420693/42445168/8026.550/8c9b1b0d-2687-4230-a567-95f50effe7b5,0,-1,nan,90.000000,90.000000,nan,nan,nan,nan,0.000000,nan,nan,0,nan
opdformer_p_rgb,75,420693/42445168/8026.550/bfae3b6c-30bc-4f5a-933a-3ad7b03a2740,0,0,nan,9.308607,9.308607,nan,nan,nan,nan,0.466667,nan,nan,1,0.465132
opdformer_p_rgb,76,420693/42445168/8026.649/5c4018df-0a9d-4fed-8eb9-9893ee9b801a,1,1,nan,147.035451,32.964549,0.455632,0.579672,nan,nan,0.156587,nan,nan,1,0.024322
opdformer_p_rgb,77,420693/42445168/8026.649/8c9b1b0d-2687-4230-a567-95f50effe7b5,0,0,nan,171.637087,8.362913,nan,nan,nan,nan,0.017699,nan,nan,1,0.003264
opdformer_p_rgb,78,420693/42445168/8026.649/bfae3b6c-30bc-4f5a-933a-3ad7b03a2740,0,0,nan,11.349334,11.349334,nan,nan,nan,nan,0.400000,nan,nan,1,0.939123
opdformer_p_rgb,79,420693/42445168/8026.749/5c4018df-0a9d-4fed-8eb9-9893ee9b801a,1,1,nan,130.702566,49.297434,0.591672,0.624007,nan,nan,0.129566,nan,nan,1,0.003234
opdformer_p_rgb,80,420693/42445168/8026.749/8c9b1b0d-2687-4230-a567-95f50effe7b5,0,0,nan,99.919965,80.080035,nan,nan,nan,nan,0.103896,nan,nan,1,0.000887
opdformer_p_rgb,81,420693/42445168/8026.749/bfae3b6c-30bc-4f5a-933a-3ad7b03a2740,0,0,nan,70.545030,70.545030,nan,nan,nan,nan,0.365884,nan,nan,1,0.000337
opdformer_p_rgb,82,420693/42445168/8026.849/5c4018df-0a9d-4fed-8eb9-9893ee9b801a,1,1,nan,114.789811,65.210189,0.501100,0.575260,nan,nan,0.099010,nan,nan,1,0.004851
opdformer_p_rgb,83,420693/42445168/8026.849/8c9b1b0d-2687-4230-a567-95f50effe7b5,0,0,nan,104.095089,75.904911,nan,nan,nan,nan,0.093431,nan,nan,1,0.000872
opdformer_p_rgb,84,420693/42445168/8026.949/5c4018df-0a9d-4fed-8eb9-9893ee9b801a,1,1,nan,106.071548,73.928452,0.479006,0.541752,nan,nan,0.153465,nan,nan,1,0.638297
opdformer_p_rgb,85,420693/42445168/8026.949/8c9b1b0d-2687-4230-a567-95f50effe7b5,0,0,nan,92.686767,87.313233,nan,nan,nan,nan,0.036851,nan,nan,1,0.001008
opdformer_p_rgb,86,420693/42445168/8027.549/60b855c3-a87a-4add-9616-1e56c6b07836,1,1,nan,48.799370,48.799370,0.298332,0.387190,nan,nan,0.069741,nan,nan,1,0.000735
opdformer_p_rgb,87,420693/42445168/8027.549/6bed72dd-560e-4a8b-9514-f3947aebde36,1,1,nan,65.163526,65.163526,0.345213,0.410024,nan,nan,0.200433,nan,nan,1,0.000531
opdformer_p_rgb,88,420693/42445168/8027.649/60b855c3-a87a-4add-9616-1e56c6b07836,1,1,nan,48.167776,48.167776,0.225207,0.292340,nan,nan,0.182347,nan,nan,1,0.000465
opdformer_p_rgb,89,420693/42445168/8027.649/6bed72dd-560e-4a8b-9514-f3947aebde36,1,1,nan,69.871040,69.871040,0.333863,0.367671,nan,nan,0.106084,nan,nan,1,0.000559
opdformer_p_rgb,90,420693/42445168/8027.749/60b855c3-a87a-4add-9616-1e56c6b07836,1,1,nan,50.119964,50.119964,0.191844,0.294660,nan,nan,0.223505,nan,nan,1,0.000562
opdformer_p_rgb,91,420693/42445168/8027.749/6bed72dd-560e-4a8b-9514-f3947aebde36,1,1,nan,59.940504,59.940504,0.278393,0.370768,nan,nan,0.044479,nan,nan,1,0.001011
opdformer_p_rgb,92,420693/42445168/8027.849/60b855c3-a87a-4add-9616-1e56c6b07836,1,1,nan,59.541494,59.541494,0.269440,0.439754,nan,nan,0.017143,nan,nan,1,0.000535
opdformer_p_rgb,93,420693/42445168/8027.849/6bed72dd-560e-4a8b-9514-f3947aebde36,1,1,nan,66.329188,66.329188,0.184601,0.249298,nan,nan,0.232746,nan,nan,1,0.000427
opdformer_p_rgb,94,420693/42445168/8027.949/60b855c3-a87a-4add-9616-1e56c6b07836,1,1,nan,50.987693,50.987693,0.218911,0.259259,nan,nan,0.120755,nan,nan,1,0.000384
opdformer_p_rgb,95,420693/42445168/8027.949/6bed72dd-560e-4a8b-9514-f3947aebde36,1,1,nan,55.300938,55.300938,0.573490,0.573563,nan,nan,0.120391,nan,nan,1,0.000455
opdformer_p_rgb,96,420693/42445168/8028.049/60b855c3-a87a-4add-9616-1e56c6b07836,1,1,nan,58.457166,58.457166,0.136908,0.137273,nan,nan,0.030483,nan,nan,1,0.000740
opdformer_p_rgb,97,420693/42445168/8028.049/6bed72dd-560e-4a8b-9514-f3947aebde36,1,1,nan,83.778633,83.778633,0.267193,0.269566,nan,nan,0.042982,nan,nan,1,0.000417
opdformer_p_rgb,98,420693/42445168/8028.149/60b855c3-a87a-4add-9616-1e56c6b07836,1,1,nan,56.898535,56.898535,0.213447,0.226946,nan,nan,0.166195,nan,nan,1,0.000344
opdformer_p_rgb,99,420693/42445168/8028.149/6bed72dd-560e-4a8b-9514-f3947aebde36,1,1,nan,64.102832,64.102832,0.529974,0.535547,nan,nan,0.454716,nan,nan,1,0.000423
opdformer_p_rgb,100,420693/42445168/8028.249/60b855c3-a87a-4add-9616-1e56c6b07836,1,1,nan,51.364506,51.364506,0.272857,0.415657,nan,nan,0.129103,nan,nan,1,0.000562
opdformer_p_rgb,101,420693/42445168/8028.249/6bed72dd-560e-4a8b-9514-f3947aebde36,1,1,nan,57.658612,57.658612,0.447156,0.450417,nan,nan,0.080572,nan,nan,1,0.000550
opdformer_p_rgb,102,420693/42445168/8028.349/60b855c3-a87a-4add-9616-1e56c6b07836,1,1,nan,40.730039,40.730039,0.371863,0.413962,nan,nan,0.141079,nan,nan,1,0.000958
opdformer_p_rgb,103,420693/42445168/8028.349/6bed72dd-560e-4a8b-9514-f3947aebde36,1,1,nan,60.125220,60.125220,0.419995,0.432740,nan,nan,0.022957,nan,nan,1,0.000433
opdformer_p_rgb,104,420693/42445168/8028.449/60b855c3-a87a-4add-9616-1e56c6b07836,1,1,nan,50.979180,50.979180,0.388141,0.391061,nan,nan,0.076305,nan,nan,1,0.000449
opdformer_p_rgb,105,420693/42445168/8028.449/6bed72dd-560e-4a8b-9514-f3947aebde36,1,1,nan,63.496644,63.496644,0.488389,0.504955,nan,nan,0.013880,nan,nan,1,0.000502
opdformer_p_rgb,106,420693/42445168/8028.549/60b855c3-a87a-4add-9616-1e56c6b07836,1,1,nan,37.771718,37.771718,0.237946,0.240578,nan,nan,0.320228,nan,nan,1,0.000232
opdformer_p_rgb,107,420693/42445168/8028.549/6bed72dd-560e-4a8b-9514-f3947aebde36,1,1,nan,56.714367,56.714367,0.421460,0.509820,nan,nan,0.134131,nan,nan,1,0.000325
opdformer_p_rgb,108,420693/42445168/8028.649/60b855c3-a87a-4add-9616-1e56c6b07836,1,1,nan,43.859769,43.859769,0.439582,0.443558,nan,nan,0.167816,nan,nan,1,0.000691
opdformer_p_rgb,109,420693/42445168/8028.649/6bed72dd-560e-4a8b-9514-f3947aebde36,1,1,nan,61.308716,61.308716,0.600928,0.692792,nan,nan,0.040302,nan,nan,1,0.000331
opdformer_p_rgb,110,420693/42445168/8028.749/60b855c3-a87a-4add-9616-1e56c6b07836,1,1,nan,46.472397,46.472397,0.503363,0.503796,nan,nan,0.044118,nan,nan,1,0.000377
opdformer_p_rgb,111,420693/42445168/8028.749/6bed72dd-560e-4a8b-9514-f3947aebde36,1,1,nan,64.262711,64.262711,0.653840,0.725614,nan,nan,0.081993,nan,nan,1,0.000568
opdformer_p_rgb,112,420693/42445168/8028.849/60b855c3-a87a-4add-9616-1e56c6b07836,1,1,nan,42.937143,42.937143,0.493080,0.495396,nan,nan,0.170626,nan,nan,1,0.000534
opdformer_p_rgb,113,420693/42445168/8028.849/6bed72dd-560e-4a8b-9514-f3947aebde36,1,1,nan,73.884707,73.884707,0.621691,0.656083,nan,nan,0.125344,nan,nan,1,0.000229
opdformer_p_rgb,114,420693/42445168/8028.949/60b855c3-a87a-4add-9616-1e56c6b07836,1,1,nan,31.474444,31.474444,0.724885,0.774268,nan,nan,0.196689,nan,nan,1,0.000937
opdformer_p_rgb,115,420693/42445168/8028.949/6bed72dd-560e-4a8b-9514-f3947aebde36,1,1,nan,44.251360,44.251360,0.790650,0.800710,nan,nan,0.013920,nan,nan,1,0.000759
opdformer_p_rgb,116,420693/42445168/8029.049/60b855c3-a87a-4add-9616-1e56c6b07836,1,1,nan,39.215759,39.215759,0.810102,0.814851,nan,nan,0.192678,nan,nan,1,0.000843
opdformer_p_rgb,117,420693/42445168/8029.049/df28757e-d9cf-43e7-9ac1-709bc6abe476,1,1,nan,143.713339,36.286661,1.383580,1.465156,nan,nan,0.341385,nan,nan,1,0.011216
opdformer_p_rgb,118,420693/42445168/8029.148/df28757e-d9cf-43e7-9ac1-709bc6abe476,1,1,nan,135.797936,44.202064,1.323851,1.384525,nan,nan,0.375854,nan,nan,1,0.008473
opdformer_p_rgb,119,420693/42445168/8029.248/df28757e-d9cf-43e7-9ac1-709bc6abe476,1,1,nan,136.655828,43.344172,1.205299,1.281767,nan,nan,0.432570,nan,nan,1,0.002871
opdformer_p_rgb,120,420693/42445168/8029.348/df28757e-d9cf-43e7-9ac1-709bc6abe476,1,1,nan,85.320207,85.320207,1.044387,1.123518,nan,nan,0.406504,nan,nan,1,0.001388
opdformer_p_rgb,121,420693/42445168/8029.748/df28757e-d9cf-43e7-9ac1-709bc6abe476,1,1,nan,65.009662,65.009662,1.370661,1.389861,nan,nan,0.348534,nan,nan,1,0.000761
opdformer_p_rgb,122,420693/42445168/8029.848/df28757e-d9cf-43e7-9ac1-709bc6abe476,1,1,nan,19.183052,19.183052,1.428829,1.506787,nan,nan,0.297180,nan,nan,1,0.001127
opdformer_p_rgb,123,420693/42445168/8029.948/df28757e-d9cf-43e7-9ac1-709bc6abe476,1,1,nan,50.557875,50.557875,1.808994,1.821041,nan,nan,0.341794,nan,nan,1,0.000210
opdformer_p_rgb,124,420693/42445168/8030.048/df28757e-d9cf-43e7-9ac1-709bc6abe476,1,1,nan,24.007138,24.007138,1.644499,1.664678,nan,nan,0.386752,nan,nan,1,0.000422
opdformer_p_rgb,125,420693/42445168/8030.148/1d54d368-d1f7-4a3a-be77-4132ef017919,1,1,nan,23.876702,23.876702,1.633626,1.640387,nan,nan,0.197333,nan,nan,1,0.000438
opdformer_p_rgb,126,420693/42445168/8030.148/df28757e-d9cf-43e7-9ac1-709bc6abe476,1,1,nan,27.060930,27.060930,1.634660,1.675135,nan,nan,0.396146,nan,nan,1,0.000801
opdformer_p_rgb,127,420693/42445168/8030.248/1d54d368-d1f7-4a3a-be77-4132ef017919,1,1,nan,17.465757,17.465757,1.253857,1.257661,nan,nan,0.209302,nan,nan,1,0.001144
opdformer_p_rgb,128,420693/42445168/8030.248/df28757e-d9cf-43e7-9ac1-709bc6abe476,1,1,nan,17.269490,17.269490,1.149809,1.151965,nan,nan,0.236434,nan,nan,1,0.000915
opdformer_p_rgb,129,420693/42445168/8030.348/1d54d368-d1f7-4a3a-be77-4132ef017919,1,1,nan,26.039168,26.039168,1.888083,1.888177,nan,nan,0.267677,nan,nan,1,0.000254
opdformer_p_rgb,130,420693/42445168/8030.348/df28757e-d9cf-43e7-9ac1-709bc6abe476,1,1,nan,25.900582,25.900582,1.653036,1.681788,nan,nan,0.364437,nan,nan,1,0.000341
opdformer_p_rgb,131,420693/42445168/8030.448/1d54d368-d1f7-4a3a-be77-4132ef017919,1,1,nan,20.301061,20.301061,1.938411,1.955330,nan,nan,0.307554,nan,nan,1,0.084375
opdformer_p_rgb,132,420693/42445168/8030.448/df28757e-d9cf-43e7-9ac1-709bc6abe476,1,1,nan,18.360817,18.360817,2.120189,2.131668,nan,nan,0.353562,nan,nan,1,0.000375
opdformer_p_rgb,133,420693/42445168/8030.548/1d54d368-d1f7-4a3a-be77-4132ef017919,1,1,nan,17.494188,17.494188,1.200749,1.238835,nan,nan,0.321221,nan,nan,1,0.000547
opdformer_p_rgb,134,420693/42445168/8030.548/df28757e-d9cf-43e7-9ac1-709bc6abe476,1,1,nan,15.398223,15.398223,1.458856,1.458899,nan,nan,0.290254,nan,nan,1,0.017063
opdformer_p_rgb,135,420693/42445168/8030.648/1d54d368-d1f7-4a3a-be77-4132ef017919,1,1,nan,16.112327,16.112327,1.636269,1.636327,nan,nan,0.291013,nan,nan,1,0.002623
opdformer_p_rgb,136,420693/42445168/8030.648/df28757e-d9cf-43e7-9ac1-709bc6abe476,1,1,nan,15.830222,15.830222,1.693561,1.695901,nan,nan,0.298319,nan,nan,1,0.000872
