model,idx,key,gt_type,pred_type,p_rev,axis_signed_deg,axis_unsigned_deg,origin_line_err_m,origin_qstar_err_m,point3d_err_m,point2d_err_frac,mask_iou,z_p_m,radius_m,matched,confidence
threedoi,34,420693/42445168/7984.450/a36b3f7b-da1a-43de-bf7f-66853430701a,0,0,nan,163.245112,16.754888,nan,nan,nan,nan,0.792347,nan,nan,1,1.000000
threedoi,35,420693/42445168/7984.550/88f94051-70d3-4070-914c-a7e4e85d9494,0,0,nan,7.391958,7.391958,nan,nan,nan,nan,0.756708,nan,nan,1,1.000000
threedoi,36,420693/42445168/7984.550/a36b3f7b-da1a-43de-bf7f-66853430701a,0,0,nan,162.807467,17.192533,nan,nan,nan,nan,0.811312,nan,nan,1,1.000000
threedoi,37,420693/42445168/7984.650/88f94051-70d3-4070-914c-a7e4e85d9494,0,0,nan,7.616574,7.616574,nan,nan,nan,nan,0.804067,nan,nan,1,1.000000
threedoi,38,420693/42445168/7984.650/a36b3f7b-da1a-43de-bf7f-66853430701a,0,0,nan,161.868779,18.131221,nan,nan,nan,nan,0.839452,nan,nan,1,1.000000
threedoi,39,420693/42445168/7984.749/88f94051-70d3-4070-914c-a7e4e85d9494,0,0,nan,7.270451,7.270451,nan,nan,nan,nan,0.806859,nan,nan,1,1.000000
threedoi,40,420693/42445168/7984.749/a36b3f7b-da1a-43de-bf7f-66853430701a,0,0,nan,161.062169,18.937831,nan,nan,nan,nan,0.825717,nan,nan,1,1.000000
threedoi,41,420693/42445168/7984.849/88f94051-70d3-4070-914c-a7e4e85d9494,0,0,nan,7.859580,7.859580,nan,nan,nan,nan,0.829103,nan,nan,1,1.000000
threedoi,42,420693/42445168/7984.849/a36b3f7b-da1a-43de-bf7f-66853430701a,0,0,nan,159.383489,20.616511,nan,nan,nan,nan,0.811612,nan,nan,1,1.000000
threedoi,43,420693/42445168/7984.949/88f94051-70d3-4070-914c-a7e4e85d9494,0,0,nan,8.007552,8.007552,nan,nan,nan,nan,0.791118,nan,nan,1,1.000000
threedoi,44,420693/42445168/7985.049/88f94051-70d3-4070-914c-a7e4e85d9494,0,0,nan,8.181889,8.181889,nan,nan,nan,nan,0.814873,nan,nan,1,1.000000
threedoi,45,420693/42445168/8018.353/6bed72dd-560e-4a8b-9514-f3947aebde36,1,-1,nan,90.000000,90.000000,nan,nan,nan,nan,0.161290,nan,nan,0,1.000000
threedoi,46,420693/42445168/8018.453/6bed72dd-560e-4a8b-9514-f3947aebde36,1,1,nan,135.078397,44.921603,1.698097,2.213569,nan,nan,0.517820,nan,nan,1,1.000000
threedoi,47,420693/42445168/8018.553/6bed72dd-560e-4a8b-9514-f3947aebde36,1,-1,nan,90.000000,90.000000,nan,nan,nan,nan,0.338947,nan,nan,0,1.000000
threedoi,48,420693/42445168/8018.653/6bed72dd-560e-4a8b-9514-f3947aebde36,1,1,nan,167.889853,12.110147,2.670511,2.718822,nan,nan,0.449367,nan,nan,1,1.000000
threedoi,49,420693/42445168/8018.753/6bed72dd-560e-4a8b-9514-f3947aebde36,1,-1,nan,90.000000,90.000000,nan,nan,nan,nan,0.468451,nan,nan,0,1.000000
threedoi,50,420693/42445168/8018.853/6bed72dd-560e-4a8b-9514-f3947aebde36,1,-1,nan,90.000000,90.000000,nan,nan,nan,nan,0.457143,nan,nan,0,1.000000
threedoi,51,420693/42445168/8018.953/6bed72dd-560e-4a8b-9514-f3947aebde36,1,-1,nan,90.000000,90.000000,nan,nan,nan,nan,0.440972,nan,nan,0,1.000000
threedoi,52,420693/42445168/8025.650/6bed72dd-560e-4a8b-9514-f3947aebde36,1,-1,nan,90.000000,90.000000,nan,nan,nan,nan,0.431746,nan,nan,0,1.000000
threedoi,53,420693/42445168/8025.750/60b855c3-a87a-4add-9616-1e56c6b07836,1,-1,nan,90.000000,90.000000,nan,nan,nan,nan,0.420582,nan,nan,0,1.000000
threedoi,54,420693/42445168/8025.750/6bed72dd-560e-4a8b-9514-f3947aebde36,1,1,nan,19.701344,19.701344,2.215120,2.339028,nan,nan,0.363469,nan,nan,1,1.000000
threedoi,55,420693/42445168/8025.850/60b855c3-a87a-4add-9616-1e56c6b07836,1,-1,nan,90.000000,90.000000,nan,nan,nan,nan,0.709534,nan,nan,0,1.000000
threedoi,56,420693/42445168/8025.850/6bed72dd-560e-4a8b-9514-f3947aebde36,1,1,nan,47.081849,47.081849,0.755361,0.980969,nan,nan,0.449206,nan,nan,1,1.000000
threedoi,57,420693/42445168/8025.950/60b855c3-a87a-4add-9616-1e56c6b07836,1,-1,nan,90.000000,90.000000,nan,nan,nan,nan,0.538961,nan,nan,0,1.000000
threedoi,58,420693/42445168/8025.950/6bed72dd-560e-4a8b-9514-f3947aebde36,1,-1,nan,90.000000,90.000000,nan,nan,nan,nan,0.445731,nan,nan,0,1.000000
threedoi,59,420693/42445168/8026.050/60b855c3-a87a-4add-9616-1e56c6b07836,1,1,nan,11.096851,11.096851,2.424523,2.467084,nan,nan,0.525620,nan,nan,1,1.000000
threedoi,60,420693/42445168/8026.050/6bed72dd-560e-4a8b-9514-f3947aebde36,1,1,nan,28.513197,28.513197,2.120092,2.353756,nan,nan,0.502183,nan,nan,1,1.000000
threedoi,61,420693/42445168/8026.150/60b855c3-a87a-4add-9616-1e56c6b07836,1,1,nan,173.880412,6.119588,0.280327,0.280874,nan,nan,0.481844,nan,nan,1,1.000000
threedoi,62,420693/42445168/8026.150/6bed72dd-560e-4a8b-9514-f3947aebde36,1,1,nan,23.100175,23.100175,2.291463,2.451364,nan,nan,0.519553,nan,nan,1,1.000000
threedoi,63,420693/42445168/8026.150/bfae3b6c-30bc-4f5a-933a-3ad7b03a2740,0,0,nan,9.155298,9.155298,nan,nan,nan,nan,0.637002,nan,nan,1,1.000000
threedoi,64,420693/42445168/8026.250/60b855c3-a87a-4add-9616-1e56c6b07836,1,1,nan,1.760224,1.760224,2.150479,2.151583,nan,nan,0.492455,nan,nan,1,1.000000
threedoi,65,420693/42445168/8026.250/6bed72dd-560e-4a8b-9514-f3947aebde36,1,-1,nan,90.000000,90.000000,nan,nan,nan,nan,0.522619,nan,nan,0,1.000000
threedoi,66,420693/42445168/8026.250/bfae3b6c-30bc-4f5a-933a-3ad7b03a2740,0,0,nan,14.367751,14.367751,nan,nan,nan,nan,0.662651,nan,nan,1,1.000000
threedoi,67,420693/42445168/8026.350/5c4018df-0a9d-4fed-8eb9-9893ee9b801a,1,1,nan,151.468269,28.531731,0.840916,0.879744,nan,nan,0.498134,nan,nan,1,1.000000
threedoi,68,420693/42445168/8026.350/60b855c3-a87a-4add-9616-1e56c6b07836,1,1,nan,7.798278,7.798278,1.970477,1.989775,nan,nan,0.619624,nan,nan,1,1.000000
threedoi,69,420693/42445168/8026.350/6bed72dd-560e-4a8b-9514-f3947aebde36,1,1,nan,6.347749,6.347749,0.220199,0.226456,nan,nan,0.561707,nan,nan,1,1.000000
threedoi,70,420693/42445168/8026.350/bfae3b6c-30bc-4f5a-933a-3ad7b03a2740,0,0,nan,10.426974,10.426974,nan,nan,nan,nan,0.750605,nan,nan,1,1.000000
threedoi,71,420693/42445168/8026.450/5c4018df-0a9d-4fed-8eb9-9893ee9b801a,1,1,nan,165.778868,14.221132,0.872143,0.881380,nan,nan,0.388499,nan,nan,1,1.000000
threedoi,72,420693/42445168/8026.450/bfae3b6c-30bc-4f5a-933a-3ad7b03a2740,0,0,nan,10.019789,10.019789,nan,nan,nan,nan,0.745011,nan,nan,1,1.000000
threedoi,73,420693/42445168/8026.550/5c4018df-0a9d-4fed-8eb9-9893ee9b801a,1,1,nan,165.808467,14.191533,1.082360,1.101132,nan,nan,0.347719,nan,nan,1,1.000000
threedoi,74,420693/42445168/8026.550/8c9b1b0d-2687-4230-a567-95f50effe7b5,0,0,nan,170.688558,9.311442,nan,nan,nan,nan,0.567308,nan,nan,1,1.000000
threedoi,75,420693/42445168/8026.550/bfae3b6c-30bc-4f5a-933a-3ad7b03a2740,0,0,nan,13.244179,13.244179,nan,nan,nan,nan,0.761589,nan,nan,1,1.000000
threedoi,76,420693/42445168/8026.649/5c4018df-0a9d-4fed-8eb9-9893ee9b801a,1,1,nan,178.804571,1.195429,0.589905,0.590208,nan,nan,0.457944,nan,nan,1,1.000000
threedoi,77,420693/42445168/8026.649/8c9b1b0d-2687-4230-a567-95f50effe7b5,0,0,nan,168.530486,11.469514,nan,nan,nan,nan,0.565517,nan,nan,1,1.000000
threedoi,78,420693/42445168/8026.649/bfae3b6c-30bc-4f5a-933a-3ad7b03a2740,0,0,nan,13.948393,13.948393,nan,nan,nan,nan,0.803150,nan,nan,1,1.000000
threedoi,79,420693/42445168/8026.749/5c4018df-0a9d-4fed-8eb9-9893ee9b801a,1,-1,nan,90.000000,90.000000,nan,nan,nan,nan,0.503439,nan,nan,0,1.000000
threedoi,80,420693/42445168/8026.749/8c9b1b0d-2687-4230-a567-95f50effe7b5,0,0,nan,166.922006,13.077994,nan,nan,nan,nan,0.511828,nan,nan,1,1.000000
threedoi,81,420693/42445168/8026.749/bfae3b6c-30bc-4f5a-933a-3ad7b03a2740,0,0,nan,13.531095,13.531095,nan,nan,nan,nan,0.832714,nan,nan,1,1.000000
threedoi,82,420693/42445168/8026.849/5c4018df-0a9d-4fed-8eb9-9893ee9b801a,1,1,nan,175.208416,4.791584,0.703398,0.703423,nan,nan,0.545076,nan,nan,1,1.000000
threedoi,83,420693/42445168/8026.849/8c9b1b0d-2687-4230-a567-95f50effe7b5,0,0,nan,167.642651,12.357349,nan,nan,nan,nan,0.548323,nan,nan,1,1.000000
threedoi,84,420693/42445168/8026.949/5c4018df-0a9d-4fed-8eb9-9893ee9b801a,1,0,nan,88.841241,88.841241,0.384503,0.384726,nan,nan,0.462054,nan,nan,1,1.000000
threedoi,85,420693/42445168/8026.949/8c9b1b0d-2687-4230-a567-95f50effe7b5,0,0,nan,166.413975,13.586025,nan,nan,nan,nan,0.483748,nan,nan,1,1.000000
threedoi,86,420693/42445168/8027.549/60b855c3-a87a-4add-9616-1e56c6b07836,1,-1,nan,90.000000,90.000000,nan,nan,nan,nan,0.527047,nan,nan,0,1.000000
threedoi,87,420693/42445168/8027.549/6bed72dd-560e-4a8b-9514-f3947aebde36,1,1,nan,2.539670,2.539670,0.171203,0.174112,nan,nan,0.430653,nan,nan,1,1.000000
threedoi,88,420693/42445168/8027.649/60b855c3-a87a-4add-9616-1e56c6b07836,1,-1,nan,90.000000,90.000000,nan,nan,nan,nan,0.561696,nan,nan,0,1.000000
threedoi,89,420693/42445168/8027.649/6bed72dd-560e-4a8b-9514-f3947aebde36,1,1,nan,1.951479,1.951479,0.139723,0.140029,nan,nan,0.412165,nan,nan,1,1.000000
threedoi,90,420693/42445168/8027.749/60b855c3-a87a-4add-9616-1e56c6b07836,1,1,nan,10.167516,10.167516,0.640752,0.642048,nan,nan,0.533729,nan,nan,1,1.000000
threedoi,91,420693/42445168/8027.749/6bed72dd-560e-4a8b-9514-f3947aebde36,1,1,nan,3.536348,3.536348,0.056686,0.056814,nan,nan,0.413807,nan,nan,1,1.000000
threedoi,92,420693/42445168/8027.849/60b855c3-a87a-4add-9616-1e56c6b07836,1,1,nan,4.210212,4.210212,0.327853,0.335189,nan,nan,0.506699,nan,nan,1,1.000000
threedoi,93,420693/42445168/8027.849/6bed72dd-560e-4a8b-9514-f3947aebde36,1,1,nan,2.440858,2.440858,0.249231,0.249234,nan,nan,0.406385,nan,nan,1,1.000000
threedoi,94,420693/42445168/8027.949/60b855c3-a87a-4add-9616-1e56c6b07836,1,1,nan,2.756287,2.756287,0.992241,0.995088,nan,nan,0.546518,nan,nan,1,1.000000
threedoi,95,420693/42445168/8027.949/6bed72dd-560e-4a8b-9514-f3947aebde36,1,1,nan,1.562663,1.562663,0.445375,0.445747,nan,nan,0.466724,nan,nan,1,1.000000
threedoi,96,420693/42445168/8028.049/60b855c3-a87a-4add-9616-1e56c6b07836,1,-1,nan,90.000000,90.000000,nan,nan,nan,nan,0.552802,nan,nan,0,1.000000
threedoi,97,420693/42445168/8028.049/6bed72dd-560e-4a8b-9514-f3947aebde36,1,1,nan,2.929693,2.929693,0.417113,0.418328,nan,nan,0.441163,nan,nan,1,1.000000
threedoi,98,420693/42445168/8028.149/60b855c3-a87a-4add-9616-1e56c6b07836,1,1,nan,20.397094,20.397094,1.047010,1.083875,nan,nan,0.546875,nan,nan,1,1.000000
threedoi,99,420693/42445168/8028.149/6bed72dd-560e-4a8b-9514-f3947aebde36,1,1,nan,1.690780,1.690780,0.086170,0.086170,nan,nan,0.378710,nan,nan,1,1.000000
threedoi,100,420693/42445168/8028.249/60b855c3-a87a-4add-9616-1e56c6b07836,1,1,nan,12.450567,12.450567,1.364041,1.382145,nan,nan,0.555724,nan,nan,1,1.000000
threedoi,101,420693/42445168/8028.249/6bed72dd-560e-4a8b-9514-f3947aebde36,1,1,nan,2.336126,2.336126,0.054297,0.054679,nan,nan,0.409758,nan,nan,1,1.000000
threedoi,102,420693/42445168/8028.349/60b855c3-a87a-4add-9616-1e56c6b07836,1,-1,nan,90.000000,90.000000,nan,nan,nan,nan,0.551143,nan,nan,0,1.000000
threedoi,103,420693/42445168/8028.349/6bed72dd-560e-4a8b-9514-f3947aebde36,1,1,nan,3.079866,3.079866,0.268555,0.268730,nan,nan,0.419985,nan,nan,1,1.000000
threedoi,104,420693/42445168/8028.449/60b855c3-a87a-4add-9616-1e56c6b07836,1,1,nan,22.347144,22.347144,0.937156,0.972827,nan,nan,0.569870,nan,nan,1,1.000000
threedoi,105,420693/42445168/8028.449/6bed72dd-560e-4a8b-9514-f3947aebde36,1,1,nan,13.644264,13.644264,0.383576,0.397859,nan,nan,0.400811,nan,nan,1,1.000000
threedoi,106,420693/42445168/8028.549/60b855c3-a87a-4add-9616-1e56c6b07836,1,1,nan,16.226927,16.226927,1.245358,1.271391,nan,nan,0.560079,nan,nan,1,1.000000
threedoi,107,420693/42445168/8028.549/6bed72dd-560e-4a8b-9514-f3947aebde36,1,1,nan,18.379531,18.379531,1.650799,1.742693,nan,nan,0.458317,nan,nan,1,1.000000
threedoi,108,420693/42445168/8028.649/60b855c3-a87a-4add-9616-1e56c6b07836,1,1,nan,18.752042,18.752042,0.344159,0.346235,nan,nan,0.572336,nan,nan,1,1.000000
threedoi,109,420693/42445168/8028.649/6bed72dd-560e-4a8b-9514-f3947aebde36,1,1,nan,35.154313,35.154313,0.567073,0.741104,nan,nan,0.493895,nan,nan,1,1.000000
threedoi,110,420693/42445168/8028.749/60b855c3-a87a-4add-9616-1e56c6b07836,1,1,nan,14.160221,14.160221,0.723898,0.742857,nan,nan,0.565130,nan,nan,1,1.000000
threedoi,111,420693/42445168/8028.749/6bed72dd-560e-4a8b-9514-f3947aebde36,1,1,nan,9.733910,9.733910,0.178160,0.178161,nan,nan,0.481679,nan,nan,1,1.000000
threedoi,112,420693/42445168/8028.849/60b855c3-a87a-4add-9616-1e56c6b07836,1,1,nan,10.722621,10.722621,0.863921,0.866940,nan,nan,0.615504,nan,nan,1,1.000000
threedoi,113,420693/42445168/8028.849/6bed72dd-560e-4a8b-9514-f3947aebde36,1,1,nan,13.500913,13.500913,0.987129,1.030378,nan,nan,0.538546,nan,nan,1,1.000000
threedoi,114,420693/42445168/8028.949/60b855c3-a87a-4add-9616-1e56c6b07836,1,1,nan,1.798444,1.798444,0.609314,0.611028,nan,nan,0.610465,nan,nan,1,1.000000
threedoi,115,420693/42445168/8028.949/6bed72dd-560e-4a8b-9514-f3947aebde36,1,-1,nan,90.000000,90.000000,nan,nan,nan,nan,0.534958,nan,nan,0,1.000000
threedoi,116,420693/42445168/8029.049/60b855c3-a87a-4add-9616-1e56c6b07836,1,1,nan,41.458912,41.458912,0.581059,0.689210,nan,nan,0.635859,nan,nan,1,1.000000
threedoi,117,420693/42445168/8029.049/df28757e-d9cf-43e7-9ac1-709bc6abe476,1,1,nan,20.232861,20.232861,0.862609,0.867623,nan,nan,0.398184,nan,nan,1,1.000000
threedoi,118,420693/42445168/8029.148/df28757e-d9cf-43e7-9ac1-709bc6abe476,1,1,nan,18.755270,18.755270,0.626368,0.629798,nan,nan,0.384615,nan,nan,1,1.000000
threedoi,119,420693/42445168/8029.248/df28757e-d9cf-43e7-9ac1-709bc6abe476,1,1,nan,12.153518,12.153518,0.768762,0.769765,nan,nan,0.432277,nan,nan,1,1.000000
threedoi,120,420693/42445168/8029.348/df28757e-d9cf-43e7-9ac1-709bc6abe476,1,1,nan,18.404020,18.404020,0.573330,0.575368,nan,nan,0.419267,nan,nan,1,1.000000
threedoi,121,420693/42445168/8029.748/df28757e-d9cf-43e7-9ac1-709bc6abe476,1,1,nan,12.895431,12.895431,0.152288,0.171604,nan,nan,0.409548,nan,nan,1,1.000000
threedoi,122,420693/42445168/8029.848/df28757e-d9cf-43e7-9ac1-709bc6abe476,1,1,nan,5.381915,5.381915,0.153736,0.154742,nan,nan,0.402456,nan,nan,1,1.000000
threedoi,123,420693/42445168/8029.948/df28757e-d9cf-43e7-9ac1-709bc6abe476,1,1,nan,8.175777,8.175777,0.085953,0.094149,nan,nan,0.380567,nan,nan,1,1.000000
threedoi,124,420693/42445168/8030.048/df28757e-d9cf-43e7-9ac1-709bc6abe476,1,1,nan,2.118022,2.118022,0.289975,0.290645,nan,nan,0.476415,nan,nan,1,1.000000
threedoi,125,420693/42445168/8030.148/1d54d368-d1f7-4a3a-be77-4132ef017919,1,1,nan,35.540273,35.540273,0.102416,0.156827,nan,nan,0.537341,nan,nan,1,1.000000
threedoi,126,420693/42445168/8030.148/df28757e-d9cf-43e7-9ac1-709bc6abe476,1,1,nan,22.239976,22.239976,0.146189,0.218392,nan,nan,0.395862,nan,nan,1,1.000000
threedoi,127,420693/42445168/8030.248/1d54d368-d1f7-4a3a-be77-4132ef017919,1,1,nan,42.027515,42.027515,0.093057,0.219146,nan,nan,0.437500,nan,nan,1,1.000000
threedoi,128,420693/42445168/8030.248/df28757e-d9cf-43e7-9ac1-709bc6abe476,1,1,nan,9.969502,9.969502,0.285056,0.295193,nan,nan,0.407186,nan,nan,1,1.000000
threedoi,129,420693/42445168/8030.348/1d54d368-d1f7-4a3a-be77-4132ef017919,1,-1,nan,90.000000,90.000000,nan,nan,nan,nan,0.440323,nan,nan,0,1.000000
threedoi,130,420693/42445168/8030.348/df28757e-d9cf-43e7-9ac1-709bc6abe476,1,1,nan,17.443245,17.443245,0.221644,0.267039,nan,nan,0.311765,nan,nan,1,1.000000
threedoi,131,420693/42445168/8030.448/1d54d368-d1f7-4a3a-be77-4132ef017919,1,1,nan,43.506278,43.506278,0.241526,0.457768,nan,nan,0.422713,nan,nan,1,1.000000
threedoi,132,420693/42445168/8030.448/df28757e-d9cf-43e7-9ac1-709bc6abe476,1,1,nan,2.377510,2.377510,0.432331,0.432367,nan,nan,0.415430,nan,nan,1,1.000000
threedoi,133,420693/42445168/8030.548/1d54d368-d1f7-4a3a-be77-4132ef017919,1,1,nan,44.585175,44.585175,0.272946,0.513230,nan,nan,0.430195,nan,nan,1,1.000000
threedoi,134,420693/42445168/8030.548/df28757e-d9cf-43e7-9ac1-709bc6abe476,1,1,nan,9.871680,9.871680,0.304286,0.317772,nan,nan,0.383562,nan,nan,1,1.000000
threedoi,135,420693/42445168/8030.648/1d54d368-d1f7-4a3a-be77-4132ef017919,1,1,nan,45.892728,45.892728,0.263294,0.508713,nan,nan,0.424879,nan,nan,1,1.000000
threedoi,136,420693/42445168/8030.648/df28757e-d9cf-43e7-9ac1-709bc6abe476,1,1,nan,13.486584,13.486584,0.271601,0.298183,nan,nan,0.374677,nan,nan,1,1.000000
threedoi,137,420693/42445168/8030.748/1d54d368-d1f7-4a3a-be77-4132ef017919,1,1,nan,43.097602,43.097602,0.174671,0.385418,nan,nan,0.413490,nan,nan,1,1.000000
threedoi,138,420693/42445168/8030.748/df28757e-d9cf-43e7-9ac1-709bc6abe476,1,1,nan,9.679545,9.679545,0.392541,0.405901,nan,nan,0.423631,nan,nan,1,1.000000
threedoi,139,420693/42445168/8030.848/1d54d368-d1f7-4a3a-be77-4132ef017919,1,1,nan,41.574186,41.574186,0.166970,0.370618,nan,nan,0.414599,nan,nan,1,1.000000
threedoi,140,420693/42445168/8030.848/df28757e-d9cf-43e7-9ac1-709bc6abe476,1,1,nan,14.116708,14.116708,0.213601,0.244634,nan,nan,0.357743,nan,nan,1,1.000000
threedoi,141,420693/42445168/8030.948/1d54d368-d1f7-4a3a-be77-4132ef017919,1,1,nan,40.607728,40.607728,0.171393,0.363346,nan,nan,0.449206,nan,nan,1,1.000000
threedoi,142,420693/42445168/8030.948/df28757e-d9cf-43e7-9ac1-709bc6abe476,1,1,nan,7.615785,7.615785,0.315362,0.322739,nan,nan,0.447130,nan,nan,1,1.000000
threedoi,143,420693/42445168/8031.048/1d54d368-d1f7-4a3a-be77-4132ef017919,1,1,nan,51.120256,51.120256,0.159129,0.369248,nan,nan,0.389956,nan,nan,1,1.000000
threedoi,144,420693/42445168/8031.048/df28757e-d9cf-43e7-9ac1-709bc6abe476,1,1,nan,8.214906,8.214906,0.224883,0.233935,nan,nan,0.479751,nan,nan,1,1.000000
threedoi,145,420693/42445168/8031.148/1d54d368-d1f7-4a3a-be77-4132ef017919,1,1,nan,41.613929,41.613929,0.202923,0.410337,nan,nan,0.438596,nan,nan,1,1.000000
